rusShare_0804dacecda7dbdf9409587: FGGDKNHB80DDGBBBVVFBBBHFFDBEJNFGGDKNCCCBDBEV*VB9DFBHFDBDDTFV4DBBBI4DAAAHDDIYDADAHBNDMBAAAAAAAAAAAAAAA
rusShare_28c8400e6a5c4e8dc7b10b0: FGGDKNBB80DDGBBBVVBBHDEJNFGGDKNCCCBDBEV*VB9DFBHFDBDDTFV4DBBBI4DAAAHDDIYDADAHBNDMBAAAAAAAAAAAAAAAAAAAA
rusShare_358f8cecd5b3e233e652590: FGGDKN8C0DDGBBBVVBBHDEBJNFGGDKNCCCBDBEV*VB9DFBHFDBDDTFV4DBBBI4DAAAHDDIYDADAHBNDMBAAAAAAAAAAAAAAAAAAAA
rusShare_00022cb26d3ff37386f12e9: FGGDKNEBPBBBBB8C0DDGBBBVVBBHDEJNFGGDKNCCCBDBBBBEV*VB9DFBHFDBDDTFV4DI4DAAAHDDIYDADAHBNDMBAAAAAAAAAAAAA
rusShare_1244d60568d08af8a08d706: FGGDKNHBBBBBFFBBFFFBHHFBBDFGDDD26
rusShare_31bed9039ef7d1dbaf4f03a: FGGDKNH8C0DDGBBBVVBFBBHFFBDEJNFGGDKNCCCBDBEV*VB9DFBHFDBDDTFV4DBBBI4DAAAHDDIYDADAHBNDMBAAAAAAAAAAAAAAA
rusShare_41c3f1d901d0e6d06a6ba10: FGGDKNHB80DDGBBBVVBFBBHFFBDEJNFGGDKNCCCBDBEV*VB9DFBHFDBDDTFV4DBBBI4DAAAHDDIYDADAHBNDMBAAAAAAAAAAAAAAA
rusShare_407282eaeab5b469a104501: FGGDKNB80DDGBBBVVFBBBHFFDEJNFGGDKNCCCBDBEV*VB9DFBHFDBDDTFV4DBBBI4DAAAHDDIYDADAHBNDMBAAAAAAAAAAAAAAAAA
rusShare_0e15a4ce8ad5c1f42601c74: FGGDKNBDHBFBBFDBBBBBBDDC*TFV4DGDDGFNBBHBBBBBBBCBBBBBBBHB8F**JLVHCEJBJJJJJJNR***PPRRP3*2BB6NFBBFEEE2
rusShare_14096ed65165c7a2d60788a: FGGDKNEBPBBBBBFFHBHHBFBBDFGDDD26
rusShare_010f583427bc390f1683c57: FGGDKNBBBBB*26
rusShare_3c9092e19e4ba319ea9bb41: FGGDKN8C0DDGBBBVBVBBHDEJNFGGDKNCCCBDBEV*VB9DFBHFDBDDTFV4DBBBI4DAAAHDDIYDADAHBNDMBAAAAAAAAAAAAAAAAAAAA
rusShare_1be8884c7210e94fe43edb7: FGGDKNEPBBBBBBFHHBFBBHBDFGDDD26
rusShare_149c5f12ad3c517f62ec897: FGGDKNHBBBBBFHHBFBBBDBFGDDD26
rusShare_0d4e15410b7776b90df2f15: FGGDKNHBBMBGBBFHHBFBBBDFGDDD2B6
rusShare_3e7a02f9a121528978102e3: FGGDKNBBBBFFHHHBFBBDFGDDD26
rusShare_40fe17e7fd15f05c3ad9956: FGGDKNBBBBFFHHHFBBDFGDDBD26
rusShare_1b78f886a56c83ef229deae: FGGDKNCCCBDBEV*VB9DFHBFDBDDTFV4DBBBI4DAHDDIYDADAHBDMBAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABA
rusShare_00033b9fd675d2a43fade99: FGGDKNEBPPBBBBB8C0DDGBBBVVBBHDEJNFGGDKNCCCBDBEV*VB9DFBHFDBDDTFV4DBBBI4DAAAHDDIYDADAHBNDMBAAAAAAAAAAAA
rusShare_0e3bff71002eb59aa789b42: FGGDKN11111B1111111111111BBBBBHHFBFHBFBBDFGDDD26
rusShare_0341ba72b65f1f6113c07d2: FGGDKNHB80DDGBBBVBVBBHDEJNFGGDKNCCCBDBEV*VB9DFBHFDBDDTFV4DBBBI4DAAAHDDIYDADAHBNDMBAAAAAAAAAAAAAAAAAAB
rusShare_1775cc0d11af866ce5b7bee: FGGDKNEPBBBBBBFHHBFBBHBDFGDDD26
rusShare_431bb0273767225ead2da8d: FGGDKNBBBBFFHHHBFBBDFGDDD26
